nbn_atlas_record_id,occurrence_id,licence,rightsholder,scientific_name,taxon_author,name_qualifier,common_name,species_id_tvk,taxon_rank,occurrence_status,start_date,start_date_day,start_date_month,start_date_year,end_date,end_date_day,end_date_month,end_date_year,locality,osgr,coordinate_uncertainty_m,verbatim_depth,recorder,determiner,individual_count,abundance,abundance_scale,organism_scope,organism_remarks,sex,life_stage,occurrence_remarks,identification_verification_status,basis_of_record,survey_key,dataset_name,dataset_id,data_provider,data_provider_id,institution_code,kingdom,phylum,class,order,family,genus,osgr_100km,osgr_10km,osgr_2km,osgr_1km,country,state_province,vitality,lep14cd,lep14nm,longitude_wgs84,latitude_wgs84
0f2875b9-b7a0-41e0-9b47-ff71c4685c21,83711,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-06-13,13,06,2020,,,,,,ST6460270964,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST67,ST67K,ST6470,United Kingdom,England,dead,E37000037,West of England,-2.5106339999999996,51.43655999999999
0f1136ba-dcd8-4d3d-b6f3-65fae0aab599,77233,CC-BY-NC,The Road Lab,Muntiacus reevesi,"(Ogilby, 1839)",,Chinese Muntjac,NHMSYS0000080204,species,present,2020-06-29,29,06,2020,,,,,,ST7960887650,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,ST,ST78,ST78Y,ST7987,United Kingdom,England,dead,E37000037,West of England,-2.295729,51.587331000000006
094d5ff4-7b87-42be-b027-a18788cc7d7a,52503,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-06-12,12,06,2020,,,,,,ST7261,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST76,ST76F,ST7261,United Kingdom,England,dead,E37000037,West of England,-2.39,51.349999999999994
0745970f-86cb-458c-b59c-bd61280539b2,28936,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-06-09,09,06,2020,,,,,,ST6224161760,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST66,ST66F,ST6261,United Kingdom,England,dead,E37000037,West of England,-2.543616,51.353651
069544ee-b3fe-4ae2-a9d8-034ddf621e8a,15358,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-06-23,23,06,2020,,,,,,ST7766578396,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST77,ST77U,ST7778,United Kingdom,England,dead,E37000037,West of England,-2.323183,51.504052
23e5d5d2-23e5-45f3-9dbe-482f8349745e,60442,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-04-22,22,04,2020,,,,,,ST6355380691,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST68,ST68F,ST6380,United Kingdom,England,dead,E37000037,West of England,-2.526731,51.52394900000001
1d8bde24-f41b-45ae-8941-7971208728a1,82555,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-04-17,17,04,2020,,,,,,ST4131867776,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST46,ST46D,ST4167,United Kingdom,England,dead,E37000037,West of England,-2.845042,51.405959
192392ee-71e4-4661-a131-572018af1cd9,95164,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-04-17,17,04,2020,,,,,,ST5064,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST56,ST56C,ST5064,United Kingdom,England,dead,E37000037,West of England,-2.71,51.38
17e20895-2cf7-4bd7-a2fc-c1d67bea8c8c,90494,CC-BY-NC,The Road Lab,Muntiacus reevesi,"(Ogilby, 1839)",,Chinese Muntjac,NHMSYS0000080204,species,present,2020-04-14,14,04,2020,,,,,,ST6136484401,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,ST,ST68,ST68C,ST6184,United Kingdom,England,dead,E37000037,West of England,-2.5586899999999995,51.55716
137e9db5-a74b-4676-a821-2bbe5db640eb,35375,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-04-01,01,04,2020,,,,,,ST4759,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST45,ST45U,ST4759,United Kingdom,England,dead,E37000037,West of England,-2.7499999999999996,51.32999999999999
12c2e30b-fdc4-414f-8efd-54c3cb3d81b1,60157,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-04-11,11,04,2020,,,,,,ST6789290497,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST69,ST69Q,ST6790,United Kingdom,England,dead,E37000037,West of England,-2.465091,51.61238000000001
0fa783ee-5339-41d9-8a73-40f38c46ae24,19875,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-04-15,15,04,2020,,,,,,ST3761,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST36,ST36Q,ST3761,United Kingdom,England,dead,E37000037,West of England,-2.89,51.349999999999994
0ec8ef1d-ca94-4328-b8db-b4a0b9986c77,90509,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-04-17,17,04,2020,,,,,,ST6518769151,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST66,ST66P,ST6569,United Kingdom,England,dead,E37000037,West of England,-2.502039,51.420295
0a6a1e47-409c-4d99-aabd-640c1061e4fa,59949,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-04-03,03,04,2020,,,,,,ST6868392669,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST69,ST69W,ST6892,United Kingdom,England,dead,E37000037,West of England,-2.453863,51.631953
16ad95ae-dfea-400f-8900-5ecfa9b081eb,75169,CC-BY-NC,The Road Lab,Cervidae,"Goldfuss, 1820",,Indet. Deer,NHMSYS0000376180,family,present,2020-03-11,11,03,2020,,,,,,ST7242260926,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,,ST,ST76,ST76F,ST7260,United Kingdom,England,dead,E37000037,West of England,-2.397353,51.34674
15de4a10-5a0a-4799-92a4-063d0128b8f1,74944,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-03-07,07,03,2020,,,,,,ST4969062809,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST46,ST46W,ST4962,United Kingdom,England,dead,E37000037,West of England,-2.723986,51.362108
02913f00-5d79-4f98-b1fa-e78bd14901e3,90889,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-04-27,27,04,2020,,,,,,ST4153970985,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST47,ST47A,ST4170,United Kingdom,England,dead,E37000037,West of England,-2.842396,51.434833
0d24859b-ce59-4399-9e99-5140df61d483,13379,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-23,23,03,2020,,,,,,ST5171,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST57,ST57A,ST5171,United Kingdom,England,dead,E37000037,West of England,-2.7,51.43999999999999
0ccb782f-e4e9-4e5f-bb0f-19aa7d230c14,58230,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-15,15,03,2020,,,,,,ST6572,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST67,ST67L,ST6572,United Kingdom,England,dead,E37000037,West of England,-2.4999999999999996,51.45
09abb415-b642-4ca1-8774-46bfd50811ab,89654,CC-BY-NC,The Road Lab,Larus argentatus,"Pontoppidan, 1763",,Herring Gull,NBNSYS0000000038,species,present,2020-03-05,05,03,2020,,,,,,ST7213881652,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,ST,ST78,ST78F,ST7281,United Kingdom,England,dead,E37000037,West of England,-2.403069,51.53308
050a677e-d7f6-46d8-b775-25f4ae6b2482,25385,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-03-18,18,03,2020,,,,,,ST6845093543,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST69,ST69W,ST6893,United Kingdom,England,dead,E37000037,West of England,-2.457309,51.639798000000006
04565f03-806f-43b5-9898-20c2e27a17d8,59177,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-03-25,25,03,2020,,,,,,ST6668758997,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST65,ST65U,ST6658,United Kingdom,England,dead,E37000037,West of England,-2.479513,51.32908700000001
04150ee4-54e7-4733-88cb-a01fdc783de6,74829,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-05,05,03,2020,,,,,,ST4169,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST46,ST46E,ST4169,United Kingdom,England,dead,E37000037,West of England,-2.8499999999999996,51.419999999999995
03c4c456-4717-4bd1-9f9b-3ecfdf78c3ab,58427,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-03-16,16,03,2020,,,,,,ST6545072278,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST67,ST67L,ST6572,United Kingdom,England,dead,E37000037,West of England,-2.4985630000000003,51.448427
4eea6b11-1941-42ab-bcc9-ad0c7b4c1400,16691,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-08-28,28,08,2020,,,,,,ST6862377987,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST67,ST67Y,ST6877,United Kingdom,England,dead,E37000037,West of England,-2.453414,51.499943
4696498d-4c89-4a4c-b2b3-c7605e7caee3,93526,CC-BY-NC,The Road Lab,Laridae,,,Gulls,NBNSYS0000160274,family,present,2020-08-26,26,08,2020,,,,,,ST5904173503,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Charadriiformes,Laridae,,ST,ST57,ST57W,ST5973,United Kingdom,England,dead,E37000037,West of England,-2.590926,51.459012
459b854b-a663-439d-8924-130cebc3db0d,30846,CC-BY-NC,The Road Lab,Corvus corone,"Linnaeus, 1758",,Carrion Crow,NHMSYS0000530315,species,present,2020-08-29,29,08,2020,,,,,,ST5728761531,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,ST,ST56,ST56Q,ST5761,United Kingdom,England,dead,E37000037,West of England,-2.6147249999999995,51.351240999999995
43be73f4-762d-47c5-a276-94dbd1e116e0,22214,CC-BY-NC,The Road Lab,Columba,"Linnaeus, 1758",,Pigeon,NHMSYS0000530306,genus,present,2020-08-17,17,08,2020,,,,,,ST5283777930,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST57,ST57I,ST5277,United Kingdom,England,dead,E37000037,West of England,-2.680808,51.49833
3f6e27d3-b757-4c38-a7f7-c37e5ab1c03f,10297,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-08-23,23,08,2020,,,,,,ST5619285879,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST58,ST58S,ST5685,United Kingdom,England,dead,E37000037,West of England,-2.6334720000000003,51.570069000000004
3ef33acb-c971-41ce-b7be-6095e92e51af,69804,CC-BY-NC,The Road Lab,Columba,"Linnaeus, 1758",,Pigeon,NHMSYS0000530306,genus,present,2020-08-31,31,08,2020,,,,,,ST5147269368,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST56,ST56E,ST5169,United Kingdom,England,dead,E37000037,West of England,-2.699293,51.421235
3b886f7b-e35b-4d1f-9870-325b4859bfaf,67705,CC-BY-NC,The Road Lab,Ardea cinerea,"Linnaeus, 1758",,Grey Heron,NBNSYS0000000006,species,present,2020-08-12,12,08,2020,,,,,,ST4593865938,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Ciconiiformes,Ardeidae,Ardea,ST,ST46,ST46M,ST4565,United Kingdom,England,dead,E37000037,West of England,-2.7783480000000003,51.389894
39dd8b2e-37a4-4782-9666-da7322d0c540,78091,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-08-01,01,08,2020,,,,,,ST6462468227,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST66,ST66P,ST6468,United Kingdom,England,dead,E37000037,West of England,-2.510043,51.411952
38c14f30-dd43-4de0-9fa4-dc98e668751d,80356,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-08-23,23,08,2020,,,,,,ST6179283762,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST68,ST68B,ST6183,United Kingdom,England,dead,E37000037,West of England,-2.5524469999999995,51.55144399999999
37e619dd-94c6-4adb-8ed6-f05bd228834a,53748,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-08-21,21,08,2020,,,,,,ST5558,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST55,ST55P,ST5558,United Kingdom,England,dead,E37000037,West of England,-2.6399999999999997,51.32999999999999
35d67cbf-d3d6-4cc4-a0b2-dde92ed23ed9,9891,CC-BY-NC,The Road Lab,Laridae,,,Gulls,NBNSYS0000160274,family,present,2020-08-08,08,08,2020,,,,,,ST6160280538,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Charadriiformes,Laridae,,ST,ST68,ST68A,ST6180,United Kingdom,England,dead,E37000037,West of England,-2.5548340000000005,51.52244400000001
35adf269-d086-4762-9afc-38b29c5963a5,54206,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-08-05,05,08,2020,,,,,,ST6985477734,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST67,ST67Y,ST6977,United Kingdom,England,dead,E37000037,West of England,-2.4356590000000002,51.497735
330a0070-8129-464b-b8eb-14defadaa122,67985,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-08-18,18,08,2020,,,,,,ST6717489590,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST68,ST68U,ST6789,United Kingdom,England,dead,E37000037,West of England,-2.4753749999999997,51.604184
4fad4403-d704-4b10-8069-305206c7404b,65215,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-07-06,06,07,2020,,,,,,ST4439675050,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST47,ST47M,ST4475,United Kingdom,England,dead,E37000037,West of England,-2.80194,51.471668
4c6077e0-36c7-4fb2-9d2b-35c70449410d,92746,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-07-08,08,07,2020,,,,,,ST5378,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST57,ST57J,ST5378,United Kingdom,England,dead,E37000037,West of England,-2.67,51.5
4bedf6f2-dcc7-4e5b-a016-e8a4a281a9e7,65167,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-07-15,15,07,2020,,,,,,ST4431175091,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST47,ST47M,ST4475,United Kingdom,England,dead,E37000037,West of England,-2.8031710000000003,51.472029000000006
4795e776-524c-4f45-b0f1-ba342520893d,29998,CC-BY-NC,The Road Lab,Columbidae,,,"Doves, pigeons",NBNSYS0000159738,family,present,2020-07-17,17,07,2020,,,,,,ST4138170897,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,,ST,ST47,ST47A,ST4170,United Kingdom,England,dead,E37000037,West of England,-2.8446539999999993,51.434026
4788ebab-5ef4-40cf-bd36-b0391e0bd4b0,53049,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-07-03,03,07,2020,,,,,,ST6470383541,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST68,ST68L,ST6483,United Kingdom,England,dead,E37000037,West of England,-2.510443,51.549647
42244cbf-b95b-43a2-aa35-f4032c97704c,63617,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-07-06,06,07,2020,,,,,,ST6765978365,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST67,ST67U,ST6778,United Kingdom,England,dead,E37000037,West of England,-2.467336,51.503287
4196e84b-f0a1-4332-9fd3-8baaa1380cec,64887,CC-BY-NC,The Road Lab,Pica pica,"(Linnaeus, 1758)",,Magpie,NHMSYS0000530761,species,present,2020-07-07,07,07,2020,,,,,,ST7370977886,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,ST,ST77,ST77I,ST7377,United Kingdom,England,dead,E37000037,West of England,-2.3801390000000002,51.499295000000004
40599829-68b0-43fc-b6aa-e1ba3a8cd8de,63185,CC-BY-NC,The Road Lab,Turdus merula,"Linnaeus, 1758",,Blackbird,NHMSYS0000530674,species,present,2020-07-14,14,07,2020,,,,,,ST7354077737,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,ST,ST77,ST77I,ST7377,United Kingdom,England,dead,E37000037,West of England,-2.382562,51.497948
3ee90ec6-1819-49e8-b1e3-fc71fac45729,65751,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-07-07,07,07,2020,,,,,,ST7458669619,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST76,ST76P,ST7469,United Kingdom,England,dead,E37000037,West of England,-2.366908,51.425004
3c64c62e-75ce-4e68-8ce9-6af256b3fccf,9169,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-07-11,11,07,2020,,,,,,ST7491070367,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST77,ST77K,ST7470,United Kingdom,England,dead,E37000037,West of England,-2.362302,51.431743999999995
38cd9a5d-9a46-45ef-8075-daf32abd9a1a,64934,CC-BY-NC,The Road Lab,Pica pica,"(Linnaeus, 1758)",,Magpie,NHMSYS0000530761,species,present,2020-07-09,09,07,2020,,,,,,ST5491785792,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,ST,ST58,ST58M,ST5485,United Kingdom,England,dead,E37000037,West of England,-2.6518560000000004,51.569186
38c8c95d-bf6a-4d4d-9372-6517ea2f3ade,65317,CC-BY-NC,The Road Lab,Columba,"Linnaeus, 1758",,Pigeon,NHMSYS0000530306,genus,present,2020-07-07,07,07,2020,,,,,,ST6965790743,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST69,ST69V,ST6990,United Kingdom,England,dead,E37000037,West of England,-2.4396239999999993,51.614689999999996
